case_id,true_planner,true_motive,true_concealer,stable_boy_drugged,dog_silent,delicate_knife_found,alias_bill_found,horse_at_scene,coat_deliberately_placed,horse_hidden_by_neighbor,death_consistent_with_horse_kick,outsider_seen_near_stable,tracks_to_rival_property,dog_familiarity_score,instrument_delicacy_score,post_outsider_gambler,post_trainer,post_rival_trainer,post_unknown_intruder,pred_planner,pred_confidence,is_correct
395,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.868381113241551,0.6320343495630766,3.5902743200895742e-12,0.9999999763212407,2.3675168737016502e-08,2.808425330533581e-16,trainer,0.9999999763212407,1
396,rival_trainer,competitive_sabotage,none,0,0,0,0,1,1,1,0,0,1,0.5389641778045481,0.321936675868422,0.0009710584307791916,2.8684768647716217e-07,0.9988902035588212,0.0001384511627132152,rival_trainer,0.9988902035588212,1
397,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.3032981364837373,0.4733075431911016,0.8518831557862436,8.018455494422671e-10,0.004126320635851152,0.14399052277605967,outsider_gambler,0.8518831557862436,1
398,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.21588952585378446,0.1090895850216523,0.24218299535870996,2.6629447680686012e-15,0.004192877107448734,0.7536241275338387,unknown_intruder,0.7536241275338387,1
399,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6363252451286232,0.7563558158108248,1.3934087816254087e-10,0.9999994066218613,5.932387838035418e-07,1.4046042654329185e-14,trainer,0.9999994066218613,1
400,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,1,0.5415121605501013,0.8364222603744299,7.88646494086434e-11,0.9999978773317308,2.1225893634743366e-06,4.1035022733265675e-14,trainer,0.9999978773317308,1
401,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,1,0,1,0.3009990709099896,0.40639151411846003,0.0015555738709902443,4.858783863067007e-08,0.9982462123870011,0.0001981651541701002,rival_trainer,0.9982462123870011,1
402,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.6071647864321444,0.771478871169289,1.7847038686443759e-10,0.9999992649244903,7.348970214439092e-07,1.776543228218248e-14,trainer,0.9999992649244903,1
403,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.18325855832156288,0.2272977851809307,0.676676398956891,3.2204424308325694e-14,0.0012120285016332254,0.3221115725414436,outsider_gambler,0.676676398956891,1
404,trainer,concealed_financial_pressure,rival_trainer,1,1,1,0,1,1,1,1,0,1,0.8644139879646665,0.5675773739323405,2.0740233725085017e-10,0.9999920731100179,7.926682332690661e-06,2.469419724296893e-13,trainer,0.9999920731100179,1
405,outsider_gambler,betting_sabotage,none,1,0,0,0,1,1,0,0,1,0,0.3284893458729912,0.3332601979911454,0.9367716541386427,1.543064440886633e-08,0.01120662209775977,0.052021708332953116,outsider_gambler,0.9367716541386427,1
406,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,0,0,1,0,0,1,0.20292060351125382,0.0596335975280007,0.025896234107029674,1.5124499788262294e-16,0.9061630979447066,0.0679406679482635,rival_trainer,0.9061630979447066,0
407,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.11451398131575563,0.33143075641838293,0.0069420931215416004,1.3942681680976007e-12,0.989481094958267,0.003576811918797097,rival_trainer,0.989481094958267,1
408,rival_trainer,horse_concealment,rival_trainer,0,1,0,0,0,0,1,0,0,1,0.32913339660273594,0.3720803027279276,0.002215413139828304,5.6821380729301944e-08,0.9971865062157566,0.0005980238230344161,rival_trainer,0.9971865062157566,1
409,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8940353533266374,0.5535809073719608,3.989955778543215e-12,0.9999998312206463,1.6877536146389622e-07,2.3547215283834996e-15,trainer,0.9999998312206463,1
410,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.26587205494870586,0.27847996233245725,0.000969262394624774,4.452505220766771e-09,0.998915440264992,0.00011529288787795815,rival_trainer,0.998915440264992,1
411,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,0,1,1,0,1,1,0.2939154352078445,0.43284926895739495,0.020234270996322808,6.256852243930949e-08,0.9792959383277072,0.00046972810744751094,rival_trainer,0.9792959383277072,1
412,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8987929111654043,0.8078024897610762,1.4202172837564809e-14,0.9999999998494249,1.505608394475471e-10,4.1383466542773165e-19,trainer,0.9999999998494249,1
413,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9173768662876475,0.9031458893919982,1.609767866813386e-16,0.999999999997607,2.3928050332312187e-12,1.9102045536931237e-21,trainer,0.999999999997607,1
414,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.8547613210175736,0.901311776293767,2.6226783837138997e-16,0.999999999954404,4.559580044120675e-11,1.854688993976723e-20,trainer,0.999999999954404,1
415,rival_trainer,horse_concealment,none,1,0,0,0,1,1,1,0,0,1,0.5128503886568894,0.26470782185356295,0.0009268013652995757,7.88490547831624e-07,0.9990081562573409,6.425388681178806e-05,rival_trainer,0.9990081562573409,1
416,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,1,1,0,0.2500499327473681,0.4522231974607783,0.9112621053166342,3.4706171320308942e-09,0.007563524784758511,0.0811743664279902,outsider_gambler,0.9112621053166342,1
417,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,0,0.8873025633097446,0.7980230439929716,4.044903476633716e-14,0.9999999999030769,9.688278378340331e-11,9.110819053249207e-18,trainer,0.9999999999030769,1
418,trainer,betting_sabotage,none,1,1,1,1,1,0,1,1,0,1,0.7122724065753859,0.7040198803264919,5.939449680725064e-11,0.9999982091626648,1.7907778983680519e-06,4.2365393662298867e-14,trainer,0.9999982091626648,1
419,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.06259573132831067,0.17851020814540977,0.4449401736392031,3.4890091073431566e-19,0.0002615285809723384,0.5547982977798246,unknown_intruder,0.5547982977798246,1
420,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,0,1,1,1,0,1,0.49539955374723343,0.20302112792202506,0.0007976317839622559,2.0247335041538185e-07,0.9991511443980912,5.102134459625409e-05,rival_trainer,0.9991511443980912,1
421,trainer,concealed_financial_pressure,rival_trainer,1,1,1,0,1,1,1,1,1,1,0.6120766251477989,0.9214589833967167,1.2428363744273494e-10,0.9999996966415668,3.0323413804780535e-07,1.1581432828696195e-14,trainer,0.9999996966415668,1
422,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7283133691528053,0.8504075442535842,8.739385138336314e-14,0.9999999909929743,9.006938194216037e-09,1.5527286329063512e-17,trainer,0.9999999909929743,1
423,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,0,1,1,1,1,0.8203151249249432,0.6419540185351204,2.578925799494759e-08,0.999975955040443,2.4019157323807442e-05,1.297514234806333e-11,trainer,0.999975955040443,1
424,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,1,0,0,0,0.27048144152405207,0.32791051676738003,0.2119812492156717,1.1421647216029407e-10,0.5672141072538593,0.22080464341625244,rival_trainer,0.5672141072538593,0
425,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.25916752914942814,0.294167565068929,0.6627560133201591,3.2223495141209314e-13,0.0013706232787927242,0.3358733634007259,outsider_gambler,0.6627560133201591,1
426,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,0,1,1,1,0.7824312388428863,0.9094316557926967,5.572990799696991e-12,0.9999999997183688,2.760578970637514e-10,3.5840743650108955e-16,trainer,0.9999999997183688,1
427,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9203668189678688,0.8206283092671803,2.2189403101236096e-16,0.999999999955496,4.4503793456352345e-11,1.952011633100363e-20,trainer,0.999999999955496,1
428,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,1,0,0,1,0,0.13846246529577905,0.11161445845224949,0.5461045736750532,2.5371630051114488e-17,0.0008295894280191551,0.45306583689692764,outsider_gambler,0.5461045736750532,0
429,trainer,concealed_financial_pressure,rival_trainer,1,1,1,0,1,1,1,1,0,1,0.9818051698109029,0.834659767765238,2.1603480850735523e-17,0.9999999999960365,3.963512593624762e-12,1.8648202077334773e-21,trainer,0.9999999999960365,1
430,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,1,0,0,0,1,0,0.146488324655624,0.35441648918195184,0.8866396312172347,7.178846736250564e-12,0.0026960758663167016,0.11066429290926974,outsider_gambler,0.8866396312172347,1
431,rival_trainer,competitive_sabotage,rival_trainer,1,1,0,0,1,0,1,0,0,1,0.3125022506242941,0.36895720714910774,0.0013074859283691794,4.274757523385507e-06,0.9985990852294795,8.915408462806659e-05,rival_trainer,0.9985990852294795,1
432,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8408060412263674,0.8961988038786953,5.549476344913269e-16,0.9999999999099314,9.006813974773776e-11,4.431168982498479e-20,trainer,0.9999999999099314,1
433,unknown_intruder,opportunistic_intrusion,none,0,0,0,1,0,0,0,0,1,0,0.3258381165617184,0.3002444901762279,0.8688339624270175,5.097547479797332e-10,0.0052337215007898985,0.12593231556243797,outsider_gambler,0.8688339624270175,0
434,trainer,betting_sabotage,none,1,0,1,0,1,1,1,1,0,1,0.7166943875837211,0.9434536389858528,4.522532816744223e-11,0.9999987568678954,1.2430868634942127e-06,1.571382113189697e-14,trainer,0.9999987568678954,1
435,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,1,1,0,0.149645833933771,0.022066223989683408,0.35212470422851094,2.1221705245625662e-21,0.00012471020661863162,0.6477505855648704,unknown_intruder,0.6477505855648704,1
436,outsider_gambler,theft_attempt,outsider_gambler,0,0,0,0,1,1,0,0,0,0,0.17825301636563137,0.11172099484488067,0.34082618542478177,1.030763168710465e-14,0.013160293205611509,0.6460135213695963,unknown_intruder,0.6460135213695963,0
437,trainer,concealed_financial_pressure,none,0,1,1,1,1,1,0,1,1,0,0.7636799722913435,0.6415755648357752,8.554378946684619e-07,0.9999984874502214,6.563559556508459e-07,7.55928437227059e-10,trainer,0.9999984874502214,1
438,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8827366318446109,0.7313637613877105,1.6902729297896856e-14,0.9999999976984533,2.301529844618706e-09,3.1549023319017437e-18,trainer,0.9999999976984533,1
439,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.8967224159989501,0.8980594562737402,5.8396435082447945e-15,0.9999999999692954,3.0698807992410383e-11,1.4890629836822945e-19,trainer,0.9999999999692954,1
440,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,1,1,0,0.08230441797542089,0.11507964707442543,0.5761861025630316,3.359528048875768e-18,0.0005570518159161564,0.42325684562105226,outsider_gambler,0.5761861025630316,0
441,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,1,1,0,0.5059541495602522,0.3350627825161859,0.9132818657232816,1.0875062927138771e-07,0.010054113805702501,0.07666391172038667,outsider_gambler,0.9132818657232816,1
442,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7651544158926266,0.9356639464401878,8.197542275962525e-15,0.9999999999263014,7.369030020320786e-11,1.3628740096116349e-19,trainer,0.9999999999263014,1
443,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6118041741448883,0.879288891819625,4.257057889262018e-13,0.9999999639335959,3.606597828682295e-08,7.952214370666937e-17,trainer,0.9999999639335959,1
444,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,0,0.8790256213727561,0.7557409750608852,1.7741045358285589e-13,0.9999999996235789,3.7624361733600247e-10,5.256810637643125e-17,trainer,0.9999999996235789,1
445,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,1,1,0.876369288257517,0.9633567356642081,3.0079338184628703e-15,0.9999999999812232,1.8773803058804772e-11,5.322523603751387e-20,trainer,0.9999999999812232,1
446,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.4638725795161764,0.3729409234665217,0.8453274787708891,3.671452885128731e-09,0.004606901257800642,0.15006561629985748,outsider_gambler,0.8453274787708891,0
447,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.928813679953468,0.8438481254697735,5.570296979910323e-16,0.9999999999493476,5.065171525490448e-11,6.707403816612052e-20,trainer,0.9999999999493476,1
448,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7738095942069338,0.9521040598127091,1.3737493210010149e-16,0.9999999999780149,2.1985016746556512e-11,6.345966417613425e-21,trainer,0.9999999999780149,1
449,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.997983016012236,0.9695890239225115,2.5830717616160907e-27,1.0,5.524111728700022e-21,2.6168475619729614e-33,trainer,1.0,1
450,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,0,1,1,0,1,1,0.28025108485881006,0.340264221480309,0.02597899334860992,6.640733484353943e-09,0.9731916705059618,0.0008293295046948363,rival_trainer,0.9731916705059618,1
451,trainer,concealed_financial_pressure,none,0,1,1,1,1,1,0,1,0,0,0.9109137996070916,0.8887423506933568,3.3844727617103706e-13,0.9999999999874261,1.2235429491982863e-11,1.4448003349428209e-16,trainer,0.9999999999874261,1
452,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8875075963646607,0.886765353841487,1.2730330025990974e-16,0.9999999999753924,2.4607458625799385e-11,8.657304718062925e-21,trainer,0.9999999999753924,1
453,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.32224555755127515,0.23233831158181623,0.7307091839731664,2.8051152035716796e-12,0.0019414793402166724,0.2673493366838118,outsider_gambler,0.7307091839731664,1
454,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,0,0,1,0,1,1,0.5082813231347763,0.11842727154708331,0.08973883272455312,2.0202685058333987e-10,0.9017663473990102,0.008494819674409786,rival_trainer,0.9017663473990102,1
455,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8353896480599764,0.8657103047439161,3.029292027994918e-14,0.9999999997243025,2.7566709488946114e-10,8.439061732177095e-19,trainer,0.9999999997243025,1
456,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,0,0.6427418191749061,0.8959898224213235,2.213143140434176e-11,0.9999999980124337,1.9654334007034093e-09,1.4760786852826159e-15,trainer,0.9999999980124337,1
457,trainer,betting_sabotage,none,1,1,1,0,1,0,0,1,0,1,0.8172368161009689,0.7502701658505464,4.981478226482688e-09,0.9999987168580968,1.2781500881343785e-06,1.0336813163918713e-11,trainer,0.9999987168580968,1
458,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.41907447478264614,0.11326872224320347,0.642778178303716,1.4521772797337496e-13,0.001150387965717512,0.35607143373042127,outsider_gambler,0.642778178303716,1
459,trainer,betting_sabotage,rival_trainer,1,1,0,1,1,1,1,1,0,1,0.9232775106210405,0.5176797423789724,2.223227053053128e-11,0.9999985164765669,1.4835011867920973e-06,1.393262814567383e-14,trainer,0.9999985164765669,1
460,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8731102939501102,0.9053159667723804,1.0360133004699771e-16,0.9999999999802929,1.9707114300952476e-11,6.351023895145615e-21,trainer,0.9999999999802929,1
461,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9702574674438398,0.9438701279330421,7.634897979789226e-21,0.9999999999999964,3.629947107328441e-15,9.596972077185947e-26,trainer,0.9999999999999964,1
462,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.927187488347258,0.8844228153502914,4.667918494370437e-15,0.9999999999462554,5.3739860872353246e-11,1.6095165347800215e-19,trainer,0.9999999999462554,1
463,unknown_intruder,opportunistic_intrusion,none,0,1,0,0,0,1,0,0,1,0,0.020270902379939046,0.04834978921161723,0.4244980391155089,9.182238295022615e-23,0.00023087823025673168,0.5752710826542344,unknown_intruder,0.5752710826542344,1
464,outsider_gambler,betting_sabotage,none,0,0,1,0,1,0,0,0,1,0,0.14414081761708067,0.14654646894426518,0.7346154672946391,3.596657895349879e-14,0.0013693013646854711,0.2640152313406395,outsider_gambler,0.7346154672946391,1
465,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.5986949319668451,0.8639900291750393,9.238937149064782e-12,0.9999997023940643,2.9759669319252713e-07,3.5000501941965835e-15,trainer,0.9999997023940643,1
466,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8553736048339359,0.919024805972626,1.0273554598736261e-16,0.99999999998108,1.891985546202786e-11,5.873752417868969e-21,trainer,0.99999999998108,1
467,trainer,betting_sabotage,rival_trainer,0,1,1,1,1,1,1,1,0,1,0.634843605606564,0.8342024237454538,3.0291962742443566e-11,0.9999981520840258,1.847885662185554e-06,2.0083313278825536e-14,trainer,0.9999981520840258,1
468,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,1,1,0.9529404207487076,0.7065442446684705,6.836268071149983e-13,0.9999999962873536,3.7119627947736427e-09,5.83572736842505e-17,trainer,0.9999999962873536,1
469,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,1,0,1,0.5088633612978143,0.4365608439054562,0.0009378707290874398,6.475580672608361e-06,0.998979258420783,7.639526945706429e-05,rival_trainer,0.998979258420783,1
470,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9352780211144474,0.6977469047514365,1.7757023560844272e-15,0.9999999996848967,3.1510143193746037e-10,2.5013093389794795e-19,trainer,0.9999999996848967,1
471,trainer,betting_sabotage,rival_trainer,0,0,1,1,1,1,1,1,1,1,0.5913458030138474,0.8436338949488336,1.5880145440542433e-07,0.9997170734794366,0.00028276767055731596,4.855176025266612e-11,trainer,0.9997170734794366,1
472,trainer,concealed_financial_pressure,none,0,1,1,1,1,0,1,1,0,1,0.9657174494536767,0.7454433301474807,5.989240293490025e-15,0.9999999994992872,5.007068094683085e-10,1.983708511212379e-18,trainer,0.9999999994992872,1
473,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,0,1,1,0,0,1,0.16140251126340027,0.16566402318886325,0.0028989745577753154,6.770625245556527e-12,0.9957863270795936,0.0013146983558604266,rival_trainer,0.9957863270795936,1
474,outsider_gambler,betting_sabotage,none,1,0,0,0,1,0,0,0,1,0,0.21544404642471424,0.03083323866693646,0.5853894076041211,2.875244977276839e-18,0.00029430884042754214,0.41431628355545147,outsider_gambler,0.5853894076041211,1
475,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.19444435227728957,0.3018634270588515,0.00553637049133867,1.904342805811715e-11,0.9918113058309452,0.002652323658672576,rival_trainer,0.9918113058309452,1
476,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.3088922093610007,0.5195812277217157,0.0033224656768306967,5.640567092471931e-09,0.9956666154430869,0.001010913239515372,rival_trainer,0.9956666154430869,1
477,rival_trainer,horse_concealment,none,0,0,0,0,0,0,0,0,0,1,0.5655849954971439,0.4270969018165174,0.1350083906137094,3.9212326194803804e-07,0.8067110945658105,0.05828012269721811,rival_trainer,0.8067110945658105,1
478,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.18673701465350168,0.5046875052886346,0.5588605318801089,3.548129592164664e-10,0.03383972552932019,0.407299742235758,outsider_gambler,0.5588605318801089,0
