case_id,true_planner,true_motive,true_concealer,stable_boy_drugged,dog_silent,delicate_knife_found,alias_bill_found,horse_at_scene,coat_deliberately_placed,horse_hidden_by_neighbor,death_consistent_with_horse_kick,outsider_seen_near_stable,tracks_to_rival_property,dog_familiarity_score,instrument_delicacy_score
1150,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,1,1,0,0,1,0.473015038775322,0.4939196627597061
1151,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6553530184135368,0.677478154121174
1152,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8887782983203106,0.8202040034173306
1153,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,1,1,1,0.32704449016530546,0.1820794588329304
1154,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,0,0.8836233719976211,0.4621342827125609
1155,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.47660693850237196,0.614703335180983
1156,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8662266105567433,0.891592654677239
1157,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,0,0,0,0,1,0,0.0777584901884113,0.4042000452633623
1158,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,0,1,0.8548750849970702,0.8161709286974249
1159,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.19934987486164799,0.33588184253944037
1160,trainer,betting_sabotage,none,1,1,1,0,1,0,1,1,0,1,0.8970330089734314,0.8490609377165178
1161,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,0,1,0.8204304948185283,0.48191689907341295
1162,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9634165565333974,0.8631537795264882
1163,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8536762395851072,0.8866706376187911
1164,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,0,0,0.3590132356584019,0.2690201575676375
1165,outsider_gambler,betting_sabotage,outsider_gambler,0,0,1,0,1,0,0,0,1,0,0.22002331793419072,0.7179626169954169
1166,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,1,1,0.9119261728535931,0.9120728542899892
1167,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.5201722721153863,0.9330220899538209
1168,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.8928916705222337,0.8999829017212588
1169,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7932021346040952,0.4476382167205734
1170,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.10411059040925019,0.15197305605539574
1171,outsider_gambler,betting_sabotage,none,1,0,0,1,0,0,0,0,1,0,0.12013589772256106,0.0749451472047899
1172,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.28558739410440664,0.38116239362088455
1173,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,0,0,1,1,1,1,0.16705618258921984,0.28006254618076554
1174,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8438774289372696,0.8990572717669357
1175,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,1,0.7957151522393558,0.666912181377022
1176,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.14593147446689395,0.1840552243750235
1177,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,0,0.8302057451690655,0.6128781345956513
1178,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.45964518956435174,0.959791300274769
1179,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,1,0,0.6773197863289262,0.8894389132804695
1180,outsider_gambler,theft_attempt,outsider_gambler,0,0,0,0,1,0,0,0,0,0,0.2023792114140644,0.1712612467167029
1181,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.5868867204639455,0.7418164804434272
1182,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,0,0.8688031664106759,0.7262315828726342
1183,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.23594384208132607,0.2928761485288105
1184,trainer,betting_sabotage,none,1,1,1,1,1,0,0,1,0,1,0.9685262254470015,0.849049750834346
1185,rival_trainer,competitive_sabotage,none,0,0,0,0,0,0,1,1,0,1,0.25707980895635174,0.518280232688419
1186,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,1,0,1,0,0.2821734406185337,0.09915016599348374
1187,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.9399460277119956,0.8048386988587314
1188,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.8180484287044729,0.801555678248714
1189,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.2754627037708324,0.22904478469504555
1190,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.13050073530990025,0.20004945310020664
1191,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,1,0,0,0.3876883419104106,0.44091796837626956
1192,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.7466898473656612,0.9307423459080416
1193,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,0,0.9202464423293234,0.7063588039651392
1194,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.835052601672504,0.750684968030006
1195,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.24662406103371265,0.3675899812414965
1196,outsider_gambler,theft_attempt,none,1,0,0,0,0,0,0,0,1,0,0.47274735341062,0.5832164418498543
1197,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8427520910130168,0.8781593855033519
1198,rival_trainer,horse_concealment,rival_trainer,0,0,0,1,0,0,1,1,1,1,0.32429547154719635,0.5837402992939118
1199,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9711832874446127,0.8782502883144796
1200,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,1,1,0.10458716243345659,0.30425812431585814
1201,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,1,1,1,0.10083088779075419,0.378518850289423
1202,rival_trainer,horse_concealment,none,1,0,0,0,0,1,1,1,0,1,0.13970207677390964,0.2944097267016006
1203,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,0,1,0.28941640281117326,0.43096877173735976
1204,outsider_gambler,theft_attempt,none,0,0,0,0,1,1,0,0,1,0,0.26237534854142197,0.07164336309307529
1205,outsider_gambler,theft_attempt,none,1,0,0,0,0,0,1,1,1,0,0.06882819698359637,0.034614932869708175
1206,rival_trainer,horse_concealment,rival_trainer,0,1,0,1,1,0,1,0,0,1,0.22423947680223436,0.1602880827414881
1207,trainer,betting_sabotage,none,1,1,0,1,1,1,1,1,1,1,0.9115630890190067,0.6580672059508726
1208,outsider_gambler,betting_sabotage,outsider_gambler,0,0,1,0,1,0,0,1,1,0,0.06018253082261236,0.16759967888403898
1209,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.8600241467882078,0.9109025893562304
1210,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.8089542031369473,0.7300754655242867
1211,outsider_gambler,betting_sabotage,none,1,0,0,0,1,0,0,0,1,0,0.2107151153127793,0.3697961245003529
1212,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,1,0,0,0,0.37521423325906045,0.09669783229229598
1213,trainer,concealed_financial_pressure,none,0,1,1,1,1,1,1,1,0,1,0.7763494460683498,0.901130570555578
1214,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.4870507427967005,0.34155356559565875
1215,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.17791827975171762,0.6386884889633747
1216,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7110979052728886,0.5283757987212745
1217,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8458976613615341,0.924610133183919
1218,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,0,1,0.9345268566249716,0.718039065814439
1219,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.3252387640866781,0.048796808194060556
1220,rival_trainer,horse_concealment,none,0,0,0,0,0,1,1,0,0,1,0.33131118795285586,0.04145521252218388
1221,trainer,betting_sabotage,none,1,1,1,1,1,1,1,0,0,0,0.8011312301692943,0.9145631202872798
1222,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.5834265143902716,0.9105961747319541
1223,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.9295677770344856,0.7487910953845652
1224,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,1,1,0.6405093478744471,0.78763220553529
1225,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.22651569563677632,0.0308041511592589
1226,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9424835967936921,0.8638182365604173
1227,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,0,0,1,0,0.1981872737792137,0.20702459652986174
1228,rival_trainer,horse_concealment,none,0,0,0,0,0,1,1,0,0,1,0.46837602224412106,0.6424726733987879
1229,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.6901071083974841,0.8004151826398879
1230,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6814881227837598,0.966007412675224
1231,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.5444367373173504,0.7965919320030804
1232,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9674584037426659,0.7597615177428729
1233,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7642468432326913,0.9394319985339776
1234,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8556162408404138,0.5794920949338969
1235,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,0,0.758027159792702,0.6332766054647685
1236,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.31873469207787175,0.23393421388658386
1237,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.5975310301655902,0.80032350231821
1238,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,1,1,0.6659945709071612,0.9187024831723779
1239,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,0,0.21498375412296075,0.17015798388105563
1240,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,0,0.6710772634422333,0.8658738625040078
1241,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,1,0,0.5315530483844565,0.1774847888361448
1242,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,1,0,1,0.05024351269578427,0.3329990363802824
1243,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,0,0,0.2546563057201972,0.036127020777963655
1244,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,0,0,0,0,0.6604584350481286,0.027680266407174282
1245,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.9215740888703774,0.9399574193971475
1246,outsider_gambler,betting_sabotage,none,1,1,0,0,1,1,0,0,1,0,0.11322019365574268,0.41630683254203943
1247,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,1,1,0,0.17304430876663157,0.06015793396106426
1248,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,1,0,0.20149380665687328,0.49562282940669883
1249,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,1,0,1,0,1,0,0.33853870072958303,0.06951927855974917
1250,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.33367611145896525,0.11502026453245622
1251,outsider_gambler,betting_sabotage,none,1,0,1,0,0,0,0,0,1,0,0.2407592089368452,0.1666729906229078
1252,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.15122915915686508,0.13383734294596653
1253,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7899609591278228,0.7577167124286556
1254,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,0,0,0,0,1,0,0.1495181487042922,0.1736334281386239
1255,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.18738242936143928,0.15957886323994072
1256,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.5120330016550663,0.4211392744458457
1257,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,0,1,0.7843576632709985,0.7484556683244795
1258,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,0,0.7296905731407638,0.8998883632940721
1259,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.564073149164495,0.8709437249300638
1260,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,1,1,0.9210301179365858,0.8137044269832212
1261,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7948980326736554,0.5989018210787879
1262,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9469984090074299,0.744979904986342
1263,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,1,1,0,0,1,0.3449232138478449,0.3925426713468204
1264,outsider_gambler,betting_sabotage,none,1,0,0,0,1,1,0,1,1,0,0.5316289305252784,0.49192219434524626
1265,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,1,0,0,0.31182875886130385,0.08704538343433303
1266,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.5365189328780666,0.867442740115423
1267,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7688076525632391,0.897669119907152
1268,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,1,1,0,0.09860000685821947,0.10664307706433204
1269,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.30931239496154533,0.14713034347154405
1270,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7822764756906097,0.9009011632873997
1271,outsider_gambler,betting_sabotage,none,1,0,1,0,1,0,0,1,1,0,0.14362854653663387,0.1536115809153871
1272,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.3128552330608661,0.34663886074202926
1273,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,1,0,1,0.04347502754695315,0.5727273153090587
1274,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7947179807047917,0.8449148995742627
1275,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,1,0,1,0.12961837798730866,0.3848780516955966
1276,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.07082401942704132,0.23211972941362535
1277,trainer,betting_sabotage,none,1,1,1,1,1,0,1,1,0,1,0.8191146790218581,0.7462028112816064
1278,outsider_gambler,theft_attempt,outsider_gambler,0,0,0,0,1,0,0,0,1,0,0.31504521126963664,0.33034987710041536
1279,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.1993919425758378,0.2268707292513056
1280,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9531300321146127,0.8609404640237385
1281,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8825811979326676,0.6942062246440798
1282,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.4067287113559898,0.48930184569651824
1283,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,1,0,1,0.16577258854491597,0.28057858972527855
1284,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,0,0,0.28000146406666643,0.014263438981965993
1285,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.25539512775143014,0.2875468375300326
1286,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,1,1,0,1,1,0,1,0.3991234269208328,0.5011702880725719
1287,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7013981328311741,0.6515764745132687
1288,outsider_gambler,theft_attempt,outsider_gambler,0,1,0,0,0,0,0,0,1,0,0.15608667403743834,0.2599713563514251
1289,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.3859920690186412,0.3481116849677902
1290,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,0,0,1,1,1,1,0.11196899381489081,0.2984742978049214
1291,outsider_gambler,betting_sabotage,none,0,1,1,1,0,0,0,0,1,0,0.34116138810304236,0.15946935142344024
1292,outsider_gambler,theft_attempt,outsider_gambler,0,0,1,1,1,0,0,1,1,0,0.060191107923327145,0.31636522201351713
1293,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,1,0.8328426977477471,0.9648332459503868
1294,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,0,0.8541005045618608,0.9196493771462244
1295,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,0,0,1,0,0,1,0.1548338928072897,0.6540436666920534
1296,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.4621605647974154,0.8552743268260834
1297,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.2638962903303071,0.1392018836560715
1298,outsider_gambler,theft_attempt,none,0,0,0,0,0,0,0,0,1,0,0.2237122782769319,0.2940039393455046
1299,trainer,betting_sabotage,none,1,1,1,1,1,1,0,1,0,0,0.818212757721359,0.7870966324982881
1300,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9224340149832244,0.8537619346696711
1301,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,0,1,1,0.6108626208616478,0.944780889537326
1302,outsider_gambler,theft_attempt,none,1,0,0,0,1,0,0,0,1,0,0.2574416161532518,0.5670675000372886
1303,trainer,betting_sabotage,rival_trainer,0,1,1,1,1,1,1,0,1,1,0.8964587032422469,0.7583616203983186
1304,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.2697632720913618,0.593029145821015
1305,trainer,concealed_financial_pressure,rival_trainer,1,0,1,0,1,1,1,1,0,1,0.6599256692151001,0.98893402333217
1306,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,1,1,0,0.38926351837864903,0.48378437956292136
1307,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8356521255482786,0.6153206561966762
1308,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,0,0,0,0,1,0,0.1853758219503517,0.3570763252771128
1309,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.9283965638382221,0.7456551604511868
1310,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,0,0.816010863934937,0.7464142291627662
1311,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,1,0,0,0,1,1,0,0.12190720038077617,0.3926887238119421
1312,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,1,1,0.23112951118681935,0.08013883960658895
1313,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.2529487003072326,0.14969674426074445
1314,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.8891606011423423,0.7495572267079637
1315,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8937408276729787,0.8133868066844007
1316,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,1,0.2832775126159281,0.22184575156958292
1317,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.10746149244488384,0.3473945584451454
1318,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,1,0,0.8338223351985046,0.5601164450997084
1319,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,1,0.08327349554030412,0.30698322002325695
1320,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.17743474156033234,0.24955676898326476
1321,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7210511459962082,0.7934328393519553
1322,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.22365439995067624,0.33431204237645545
1323,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,1,1,0,0.3939610419498443,0.0880635490140108
1324,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7164843836694831,0.8283362220756649
1325,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,1,1,0.9485024436695616,0.8256458927906701
1326,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,0,1,0.16874187424318632,0.28092057970120365
1327,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.9263189677307222,0.7335484706192685
1328,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6317762574567957,0.7720497432058502
1329,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9490434774028724,0.6388908535465084
1330,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,0,0.6747095137226277,0.7090339946193471
1331,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7502455638645852,0.6904736799957656
1332,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7814236362493344,0.9263375029718347
1333,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,0,0,1,0.17956244067310004,0.5182343915991625
1334,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.688179256241116,0.807079250358243
1335,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.8495679487802982,0.5878344145257582
1336,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,0,0,0.179976523065518,0.4103425534941963
1337,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,0,1,1,1,0,1,0.7751769619230572,0.9636289492774825
1338,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,1,0,0,0.2984759369384943,0.0487156100631458
1339,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.6403439631120608,0.09532671448387997
1340,outsider_gambler,betting_sabotage,none,0,0,1,0,0,1,0,0,0,0,0.15642349869654365,0.22763131060406905
1341,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9291325930514005,0.8284887850267407
1342,outsider_gambler,betting_sabotage,none,0,1,0,0,0,0,0,0,1,0,0.2151574586838113,0.5604962795245252
1343,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7192456680679634,0.5537784169672512
1344,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,1,0,0,0.07202717199681019,0.4310689339355204
1345,trainer,betting_sabotage,none,1,1,1,1,1,0,1,1,1,1,0.7723369171062252,0.8550147066254467
1346,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,0,1,1,1,0.43638633096054963,0.3413711438758433
1347,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,1,1,0,0,1,0,0.16455179384382013,0.3091036963911099
1348,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.1233117400388007,0.03406667637690922
1349,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,1,0,1,0,0,1,0.6606504935573174,0.5428137517506543
1350,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.844450735456764,0.8900464583343247
1351,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,1,0.18928143135969802,0.19419039729788526
1352,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,0,1,0,0.16473718620985445,0.06617732058851589
1353,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.6809824326459051,0.8749732405732749
1354,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,0,1,0,0.45605068915119934,0.12080656943284958
1355,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8976510824401938,0.900557357934516
1356,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7156654415855132,0.8634791890553261
1357,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,1,0,1,0.18923492595910765,0.09631864666181927
1358,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.31876922545275344,0.38207653108995693
1359,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7376471130614234,0.7202919452025351
1360,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,0,1,0,0,1,0.2052793637302264,0.36936043844648814
1361,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8333932807934399,0.6067097999859086
1362,rival_trainer,competitive_sabotage,none,0,0,0,0,0,1,1,1,0,1,0.18047765714091332,0.3643300063571678
1363,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8090766845163917,0.733058181440413
1364,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8686169232684038,0.8804751090074316
1365,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,1,1,1,1,1,0.0791195141389131,0.456025689057572
1366,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,0,0,0,0,0,0,0.3638667665747217,0.2108526678848797
1367,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.6737388335657173,0.9121172100901157
1368,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.028103076401865375,0.07301735965613473
1369,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7231051200117896,0.7784263185616941
1370,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.06472045499002335,0.050235293543646
1371,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7337494060146853,0.8581545347281396
1372,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7432033002590142,0.7758298622451539
1373,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,0,1,1,0,1,0.10329120754681338,0.2627343205433642
1374,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,0,1,1,0.8567856660757106,0.8375067042946642
1375,outsider_gambler,theft_attempt,outsider_gambler,0,0,1,0,0,0,0,0,1,0,0.10094107336523085,0.3131540368561859
1376,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.20644201605606774,0.08479135467911662
